ts,container,cpu_pct,mem_used_mb,mem_limit_mb,mem_pct,net_in_mb,net_out_mb,block_in_mb,block_out_mb,pids
2026-08-20T20:59:08Z,celmis-postgres,0.00,29.86,6928.38,0.43,5.03,4.57,4.99,29.7,10
2026-08-20T20:59:08Z,celmis-web,1.50,82.18,6928.38,1.19,0.37,0.48,14.8,0.0,12
2026-08-20T20:59:08Z,celmis-sandbox,0.04,39.85,3072.0,1.30,0.0,0.0,1.86,0.0,3
2026-08-20T20:59:08Z,celmis-qdrant,1.25,246.4,6928.38,3.56,0.04,0.02,71.5,0.01,25
2026-08-20T20:59:13Z,celmis-api,0.21,168.4,6928.38,2.43,27.4,5.47,18.1,25.1,11
2026-08-20T20:59:13Z,celmis-postgres,0.00,29.84,6928.38,0.43,5.03,4.57,4.99,29.7,10
2026-08-20T20:59:13Z,celmis-web,0.02,82.16,6928.38,1.19,0.37,0.48,14.8,0.0,12
2026-08-20T20:59:13Z,celmis-sandbox,0.03,39.85,3072.0,1.30,0.0,0.0,1.86,0.0,3
2026-08-20T20:59:13Z,celmis-qdrant,0.06,246.4,6928.38,3.56,0.04,0.02,71.5,0.01,25
2026-08-20T20:59:19Z,celmis-api,0.27,168.4,6928.38,2.43,27.4,5.47,18.1,25.1,11
2026-08-20T20:59:19Z,celmis-postgres,1.81,30.14,6928.38,0.44,5.03,4.57,4.99,29.7,10
2026-08-20T20:59:19Z,celmis-web,0.00,82.16,6928.38,1.19,0.37,0.48,14.8,0.0,12
2026-08-20T20:59:19Z,celmis-sandbox,0.07,39.85,3072.0,1.30,0.0,0.0,1.86,0.0,3
2026-08-20T20:59:19Z,celmis-qdrant,0.05,246.4,6928.38,3.56,0.04,0.02,71.5,0.01,25
2026-08-20T20:59:25Z,celmis-api,62.38,284.9,6928.38,4.11,27.4,5.49,18.1,25.2,17
2026-08-20T20:59:25Z,celmis-postgres,3.95,33.66,6928.38,0.49,5.05,4.58,4.99,29.7,12
2026-08-20T20:59:25Z,celmis-web,0.01,82.03,6928.38,1.18,0.37,0.48,14.8,0.0,12
2026-08-20T20:59:25Z,celmis-sandbox,0.01,39.85,3072.0,1.30,0.0,0.0,1.86,0.0,3
2026-08-20T20:59:25Z,celmis-qdrant,0.06,246.6,6928.38,3.56,0.04,0.02,71.5,0.01,25
2026-08-20T20:59:30Z,celmis-api,0.55,421.6,6928.38,6.09,27.5,5.49,18.1,25.2,17
2026-08-20T20:59:30Z,celmis-postgres,1.03,33.62,6928.38,0.49,5.05,4.58,4.99,29.7,12
2026-08-20T20:59:30Z,celmis-web,0.01,82.03,6928.38,1.18,0.37,0.48,14.8,0.0,12
2026-08-20T20:59:30Z,celmis-sandbox,0.03,39.85,3072.0,1.30,0.0,0.0,1.86,0.0,3
2026-08-20T20:59:30Z,celmis-qdrant,0.06,246.6,6928.38,3.56,0.04,0.02,71.5,0.01,25
2026-08-20T20:59:35Z,celmis-api,4.51,424.9,6928.38,6.13,27.6,5.5,18.1,25.3,17
2026-08-20T20:59:35Z,celmis-postgres,0.17,33.31,6928.38,0.48,5.05,4.59,4.99,29.7,12
2026-08-20T20:59:35Z,celmis-web,0.01,82.03,6928.38,1.18,0.37,0.48,14.8,0.0,12
2026-08-20T20:59:35Z,celmis-sandbox,0.02,39.85,3072.0,1.30,0.0,0.0,1.86,0.0,3
2026-08-20T20:59:35Z,celmis-qdrant,0.08,246.6,6928.38,3.56,0.04,0.02,71.5,0.01,25
2026-08-20T20:59:41Z,celmis-api,0.88,168.7,6928.38,2.43,27.6,5.51,18.1,25.3,11
2026-08-20T20:59:41Z,celmis-postgres,0.17,30.19,6928.38,0.44,5.06,4.59,4.99,29.7,10
